area_sqft,bhk,location,price,price_unit,property_type,scraped_at,title,url
1915,3,Greater Noida,1.89,Cr,Apartment,2026-02-19T16:33:59.956999,"3 BHK Flat For Sale inStellar One Phase IIINoida Extension, Greater Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1915-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Greater-Noida&id=4d423833323539373437
1915,3,Bangalore,2.80,Cr,Apartment,2026-02-19T16:34:01.774200,"3 BHK  1915 Sq-ft  Flat  For SalePanathur, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1915-Sq-ft-Multistorey-Apartment-FOR-Sale-Panathur-in-Bangalore&id=4d423833343034363239
854,2,Mumbai,2.77,Cr,Apartment,2026-02-19T16:34:02.823251,"2 BHK Flat For Sale in Piramal Revanta,Mulund West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-854-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423833313135333535
2230,3,Gurgaon,3.10,Cr,Apartment,2026-02-19T16:34:03.987638,"3 BHK Builder Floor For Sale in Sushant Lok Builder Floors,Sushant Lok 2, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-2230-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sushant-Lok-2-in-Gurgaon&id=4d423833303834313837
3200,3,Bangalore,8.80,Cr,Villa,2026-02-19T16:34:07.125711,"3 BHK  For Sale in Chaithanya Samarth,Budigere Cross , Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-3200-Sq-ft-Villa-FOR-Sale-Budigere-Cross-in-Bangalore&id=4d423832393830363537
550,3,New Delhi,35.0,Lac,Apartment,2026-02-19T16:34:07.282897,"3 BHK Builder Floor For Sale in Happy Homes Apartment,Uttam Nagar, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-75-Sq-yrd-Builder-Floor-Apartment-FOR-Sale-Uttam-Nagar-in-New-Delhi&id=4d423830343933363239
645,2,Mumbai,1.95,Cr,Apartment,2026-02-19T16:34:09.742539,"2 BHK  645 Sq-ft  Flat  For SaleKanjurmarg East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-645-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanjurmarg-East-in-Mumbai&id=4d423833333436343831
1492,3,Bangalore,1.99,Cr,Apartment,2026-02-19T16:34:10.265713,"3 BHK Flat For Sale inTata VarnamDevanahalli, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1492-Sq-ft-Multistorey-Apartment-FOR-Sale-Devanahalli-in-Bangalore&id=4d423833313837313437
2150,3,Gurgaon,2.77,Cr,Apartment,2026-02-19T16:34:11.022155,"3 BHK Flat For Sale inBestech AlturaSector 79, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-2150-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-79-in-Gurgaon&id=4d423833303831393133
1171,3,Mumbai,6.86,Cr,Apartment,2026-02-19T16:34:12.937061,"3 BHK  1171 Sq-ft  Flat  For SaleAndheri, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1171-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-in-Mumbai&id=4d423833343137393131
2355,3,Gurgaon,4.66,Cr,Apartment,2026-02-19T16:34:13.957045,"3 BHK  2355 Sq-ft  Flat  For SaleSector 69, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-2355-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-69-in-Gurgaon&id=4d423833313632303831
1499,3,Bangalore,2.85,Cr,Apartment,2026-02-19T16:34:15.091504,"3 BHK  1499 Sq-ft  Flat  For SaleSarjapur, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1499-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-in-Bangalore&id=4d423833323733363133
1051,3,Mumbai,1.87,Cr,Apartment,2026-02-19T16:34:17.629869,"3 BHK  1051 Sq-ft  Flat  For SaleMira Bhayandar Road, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1051-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Bhayandar-Road-in-Mumbai&id=4d423833313439373731
3210,3,Gurgaon,6.97,Cr,Apartment,2026-02-19T16:34:17.966169,"3 BHK  3800 Sq-ft  Flat  For SaleDLF Phase 2, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-3800-Sq-ft-Multistorey-Apartment-FOR-Sale-DLF-Phase-2-in-Gurgaon&id=4d423832383233363731
1789,3,Bangalore,2.63,Cr,Apartment,2026-02-19T16:34:20.940844,"3 BHK  1789 Sq-ft  Flat  For SalePanathur, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1789-Sq-ft-Multistorey-Apartment-FOR-Sale-Panathur-in-Bangalore&id=4d423833333634313731
1040,2,Mumbai,2.89,Cr,Apartment,2026-02-19T16:34:21.331290,"2 BHK Flat For Sale in Piramal Revanta,Mulund West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1040-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423833333931353835
1550,3,Gurgaon,1.97,Cr,Apartment,2026-02-19T16:34:21.559187,"3 BHK Flat For Sale inSignature Global Daxin VistasSohna, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Sohna-in-Gurgaon&id=4d423833323530343931
700,2,Mumbai,4.48,Cr,Apartment,2026-02-19T16:34:24.068448,"2 BHK  700 Sq-ft  Flat  For SaleKhar West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Khar-West-in-Mumbai&id=4d423833333837333231
1936,3,Bangalore,2.13,Cr,Apartment,2026-02-19T16:34:26.258685,"3 BHK Flat For Sale inJRC Wild WoodsSarjapur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1936-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423833303936373833
1297,3,Ghaziabad,2.35,Cr,Apartment,2026-02-19T16:34:26.469347,"3 BHK  2358 Sq-ft  Flat  For SaleWave City, Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-2358-Sq-ft-Multistorey-Apartment-FOR-Sale-Wave-City-in-Ghaziabad&id=4d423833323531303733
956,3,Mumbai,1.72,Cr,Apartment,2026-02-19T16:34:27.269975,"3 BHK  956 Sq-ft  Flat  For SaleMira Road East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-956-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-East-in-Mumbai&id=4d423833343336323635
2250,3,New Delhi,9.0,Cr,Apartment,2026-02-19T16:34:31.159401,"3 BHK Builder Floor For Sale inSafdarjung Development Area, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-2250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Safdarjung-Development-Area-in-New-Delhi&id=4d423830343837343031
769,2,Mumbai,2.61,Cr,Apartment,2026-02-19T16:34:31.234604,"2 BHK Flat For Sale inRishabraj AvyaanaGoregaon West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-769-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423833333639313233
2620,3,Bangalore,4.40,Cr,Apartment,2026-02-19T16:34:31.522765,"3 BHK Flat For Sale in SNN Clermont,Hebbal, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2620-Sq-ft-Multistorey-Apartment-FOR-Sale-Hebbal-in-Bangalore&id=4d423833323638363139
900,3,Mumbai,2.47,Cr,Apartment,2026-02-19T16:34:35.443721,"3 BHK  900 Sq-ft  Flat  For SaleGoregaon West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-900-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-West-in-Mumbai&id=4d423833313030333633
2700,3,Bangalore,3.92,Cr,Apartment,2026-02-19T16:34:36.982952,"3 BHK  2700 Sq-ft  Flat  For SaleSarjapur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2700-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423833333534333937
1550,3,Ghaziabad,1.22,Cr,Apartment,2026-02-19T16:34:37.377459,"3 BHK Flat For Sale inMahagun MascotCrossings Republik, Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-1550-Sq-ft-Multistorey-Apartment-FOR-Sale-Crossings-Republik-in-Ghaziabad&id=4d423833313535393931
1850,3,Bangalore,2.31,Cr,Apartment,2026-02-19T16:34:40.875027,"3 BHK  1850 Sq-ft  Flat  For SaleElectronic City, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronic-City-in-Bangalore&id=4d423833333732343633
1738,3,Mumbai,8.69,Cr,Apartment,2026-02-19T16:34:40.971108,"3 BHK  1738 Sq-ft  Flat  For SaleWorli, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1738-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423833313831333237
2230,3,Noida,2.68,Cr,Apartment,2026-02-19T16:34:43.169151,"3 BHK Flat For Sale inSamridhi Daksh AvenueSector 150, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2230-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-150-in-Noida&id=4d423833303438363535
670,2,Mumbai,4.45,Cr,Apartment,2026-02-19T16:34:44.410234,"2 BHK Flat For Sale inGurukrupa EkamAndheri West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-670-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423833343633393437
2251,3,Bangalore,4.49,Cr,Apartment,2026-02-19T16:34:45.409624,"3 BHK Flat For Sale inSobha Morzaria GrandeurKoramangala, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2251-Sq-ft-Multistorey-Apartment-FOR-Sale-Koramangala-in-Bangalore&id=4d423833313731323737
765,2,Mumbai,2.10,Cr,Apartment,2026-02-19T16:34:48.807956,"2 BHK Flat For Sale inSumit KMR ParamBorivali West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-765-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423833343135373139
1221,2,Gurgaon,2.32,Cr,Apartment,2026-02-19T16:34:49.126563,"2 BHK Builder Floor For Sale in Paras Floret,Sector 59, Gurgaon",https://www.magicbricks.com/propertyDetails/2-BHK-1221-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sector-59-in-Gurgaon&id=4d423833323239383539
2250,3,Bangalore,3.94,Cr,Apartment,2026-02-19T16:34:49.228203,"3 BHK  2250 Sq-ft  Flat  For SaleSarjapur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2250-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423833333439393831
2000,2,Noida,6.50,Cr,Apartment,2026-02-19T16:34:53.248290,"2 BHK Residential House  - 2000 Sq-ft   For SaleSector 36, Noida",https://www.magicbricks.com/propertyDetails/2-BHK-2000-Sq-ft-Residential-House-FOR-Sale-Sector-36-in-Noida&id=4d423832343133353635
1736,3,Mumbai,7.65,Cr,Apartment,2026-02-19T16:34:53.464184,"3 BHK Flat For Sale inOberoi ElysianGoregaon East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1736-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-East-in-Mumbai&id=4d423833303636373031
2300,3,Bangalore,2.88,Cr,Apartment,2026-02-19T16:34:54.094756,"3 BHK  2300 Sq-ft  Flat  For SaleElectronic City, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronic-City-in-Bangalore&id=4d423833303837333633
1525,3,Ghaziabad,96.0,Lac,Apartment,2026-02-19T16:34:57.725898,"3 BHK  1680 Sq-ft  Flat  For SaleCrossings Republik , Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-1680-Sq-ft-Multistorey-Apartment-FOR-Sale-Crossings-Republik-in-Ghaziabad&id=4d423635303433313335
1081,3,Mumbai,4.31,Cr,Apartment,2026-02-19T16:34:58.399214,"3 BHK  1081 Sq-ft  Flat  For SaleBorivali West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1081-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-West-in-Mumbai&id=4d423832353036383131
2300,3,Bangalore,2.88,Cr,Apartment,2026-02-19T16:34:59.853136,"3 BHK  2300 Sq-ft  Flat  For SaleElectronic City, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2300-Sq-ft-Multistorey-Apartment-FOR-Sale-Electronic-City-in-Bangalore&id=4d423833303837333037
1630,3,Faridabad,1.40,Cr,Apartment,2026-02-19T16:35:02.833891,"3 BHK Builder Floor For Sale inGreenfield Colony, Faridabad",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greenfield-Colony-in-Faridabad&id=4d423832303739303537
800,2,Mumbai,3.17,Cr,Apartment,2026-02-19T16:35:03.368476,"2 BHK  800 Sq-ft  Flat  For SaleChembur, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-800-Sq-ft-Multistorey-Apartment-FOR-Sale-Chembur-in-Mumbai&id=4d423833343033353939
2060,3,Road in Bangalore,2.03,Cr,Apartment,2026-02-19T16:35:04.779508,"3 BHK  2060 Sq-ft  Flat  For SaleHennur Main Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2060-Sq-ft-Multistorey-Apartment-FOR-Sale-Hennur-Main-Road-in-Bangalore&id=4d423833343238383335
900,2,New Delhi,1.35,Cr,Apartment,2026-02-19T16:35:06.474054,"2 BHK Builder Floor For Sale inSector 19 Dwarka, New Delhi",https://www.magicbricks.com/propertyDetails/2-BHK-1100-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Dwarka-Sector-19-in-New-Delhi&id=4d423736323934383533
1100,3,Mumbai,4.95,Cr,Apartment,2026-02-19T16:35:07.549014,"3 BHK Flat For Sale inPuravankara Purva EstrellaAndheri West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1100-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423833343036363231
1125,3,Bangalore,1.67,Cr,Apartment,2026-02-19T16:35:09.739974,"3 BHK  1125 Sq-ft  Flat  For SaleDevanahalli, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1125-Sq-ft-Multistorey-Apartment-FOR-Sale-Devanahalli-in-Bangalore&id=4d423833333239353637
1661,3,Mumbai,16.61,Cr,Apartment,2026-02-19T16:35:10.766551,"3 BHK  1661 Sq-ft  Flat  For SaleWorli, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1661-Sq-ft-Multistorey-Apartment-FOR-Sale-Worli-in-Mumbai&id=4d423833333037303235
1872,3,New Delhi,7.0,Cr,Apartment,2026-02-19T16:35:10.963324,"3 BHK Builder Floor For Sale inFind HomesGK I, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-1872-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-1-in-New-Delhi&id=4d423833303034333837
1991,3,Bangalore,2.68,Cr,Apartment,2026-02-19T16:35:13.803302,"3 BHK  1991 Sq-ft  Flat  For SaleWhitefield, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1991-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423833313339313537
1700,3,Gurgaon,3.85,Cr,Apartment,2026-02-19T16:35:14.359902,"3 BHK  2750 Sq-ft  Flat  For SaleSector 99, Gurgaon",https://www.magicbricks.com/propertyDetails/3-BHK-2750-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-99-in-Gurgaon&id=4d423832383830313437
1394,3,Mumbai,4.46,Cr,Apartment,2026-02-19T16:35:14.753674,"3 BHK Flat For Sale inAdani Linkbay ResidencesAndheri West, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1394-Sq-ft-Multistorey-Apartment-FOR-Sale-Andheri-West-in-Mumbai&id=4d423833343639363733
1645,3,Ghaziabad,1.06,Cr,Villa,2026-02-19T16:35:19.525876,"3 BHK Flat For Sale inAssotech The Nest Phase IICrossings Republik, Ghaziabad",https://www.magicbricks.com/propertyDetails/3-BHK-1645-Sq-ft-Multistorey-Apartment-FOR-Sale-Crossings-Republik-in-Ghaziabad&id=4d423831333233363533
1785,3,Bangalore,2.91,Cr,Apartment,2026-02-19T16:35:20.251967,"3 BHK  1785 Sq-ft  Flat  For SaleWhitefield, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1785-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423833333131383339
681,2,Mumbai,1.89,Cr,Apartment,2026-02-19T16:35:20.395496,"2 BHK  1160 Sq-ft  Flat  For SaleMira Road, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1160-Sq-ft-Multistorey-Apartment-FOR-Sale-Mira-Road-in-Mumbai&id=4d423833303030343435
1450,3,New Delhi,6.40,Cr,Apartment,2026-02-19T16:35:24.298992,"3 BHK Builder Floor For Sale inGK I, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-1872-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Greater-Kailash-1-in-New-Delhi&id=4d423739393834333531
1040,2,Bangalore,1.22,Cr,Apartment,2026-02-19T16:35:25.357065,"2 BHK Flat For Sale inRamky LuminaHosa Road, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1040-Sq-ft-Multistorey-Apartment-FOR-Sale-Hosa-Road-in-Bangalore&id=4d423833313431373631
990,3,Mumbai,3.90,Cr,Apartment,2026-02-19T16:35:25.462068,"3 BHK Flat  For Sale in Hilla Heights,Grant Road, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1120-Sq-ft-Multistorey-Apartment-FOR-Sale-Grant-Road-in-Mumbai&id=4d423830343730323537
1441,3,Greater Noida,1.30,Cr,Apartment,2026-02-19T16:35:29.663747,"3 BHK Flat For Sale inStellar JeevanNoida Extension, Greater Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1441-Sq-ft-Multistorey-Apartment-FOR-Sale-Noida-Extension-in-Greater-Noida&id=4d423832333230383833
1560,3,Bangalore,1.56,Cr,Apartment,2026-02-19T16:35:30.457356,"3 BHK  1560 Sq-ft  Flat  For SaleSarjapur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1560-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423833323232363433
1000,3,Mumbai,2.20,Cr,Apartment,2026-02-19T16:35:30.839353,"3 BHK Flat  For Sale in Sapphire Heights,Kandivali East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Kandivali-East-in-Mumbai&id=4d423833313130303237
1725,3,New Delhi,2.65,Cr,Apartment,2026-02-19T16:35:33.461337,"3 BHK  1800 Sq-ft  Flat  For SaleSector 19 Dwarka, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-1800-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-19-in-New-Delhi&id=4d423833323736333233
1608,3,Bangalore,1.44,Cr,Apartment,2026-02-19T16:35:34.602758,"3 BHK  1608 Sq-ft  Flat  For SaleSarjapur Road, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1608-Sq-ft-Multistorey-Apartment-FOR-Sale-Sarjapur-Road-in-Bangalore&id=4d423833333730383331
860,3,Mumbai,1.82,Cr,Apartment,2026-02-19T16:35:35.841943,"3 BHK Flat For Sale inChandak NishchayBorivali East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-860-Sq-ft-Multistorey-Apartment-FOR-Sale-Borivali-East-in-Mumbai&id=4d423832383033313037
1182,3,Noida,3.49,Cr,Apartment,2026-02-19T16:35:38.273260,"3 BHK  1827 Sq-ft  Flat  For SaleSector 121, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1827-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-121-in-Noida&id=4d423831323932323435
998,3,Mumbai,4.50,Cr,Apartment,2026-02-19T16:35:39.457228,"3 BHK Flat  For Sale in Ackruti Niharika,Sai Wadi Andheri East, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1150-Sq-ft-Multistorey-Apartment-FOR-Sale-Sai-Wadi-Andheri-East-in-Mumbai&id=4d423832393437343337
1842,3,Bangalore,2.08,Cr,Apartment,2026-02-19T16:35:39.675630,"3 BHK Flat For Sale inBhartiya Garden EstateYelahanka, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1842-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-in-Bangalore&id=4d423833323835393533
467,2,Mumbai,1.57,Cr,Apartment,2026-02-19T16:35:43.320227,"2 BHK Flat  For Sale in Sheth Auris Ilaria,Kanchpada, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-649-Sq-ft-Multistorey-Apartment-FOR-Sale-Kanchpada-in-Mumbai&id=4d423735373039323433
1500,3,New Delhi,3.40,Cr,Apartment,2026-02-19T16:35:43.392048,"3 BHK  1600 Sq-ft  Flat  For Sale inMoti Nagar, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-1600-Sq-ft-Multistorey-Apartment-FOR-Sale-Moti-Nagar-in-New-Delhi&id=4d423633393533343337
2202,3,Bangalore,4.08,Cr,Apartment,2026-02-19T16:35:43.631829,"3 BHK Flat For Sale inL and T Elara CelestiaHebbal, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2202-Sq-ft-Multistorey-Apartment-FOR-Sale-Hebbal-in-Bangalore&id=4d423833313434343937
482,2,Mumbai,1.65,Cr,Apartment,2026-02-19T16:35:45.757579,"2 BHK Flat  For Sale in Agarwal Floresta Maple,Goregaon East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-670-Sq-ft-Multistorey-Apartment-FOR-Sale-Goregaon-East-in-Mumbai&id=4d423735373039323733
1551,3,Greater Noida,45.1,Lac,Apartment,2026-02-19T16:35:48.779334,"3 BHK Builder Floor For Sale inKrishna EliteNoida Extension, Greater Noida",https://www.magicbricks.com/propertyDetails/3-BHK-1551-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Noida-Extension-in-Greater-Noida&id=4d423739393830343933
737,2,Mumbai,1.79,Cr,Apartment,2026-02-19T16:35:48.994990,"2 BHK Flat  For Sale in Atlanta Malhaar Guide,Mulund West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1024-Sq-ft-Multistorey-Apartment-FOR-Sale-Mulund-West-in-Mumbai&id=4d423735373039323939
2304,3,Noida,3.55,Cr,Apartment,2026-02-19T16:35:52.244259,"3 BHK Flat For Sale inIvory CountySector 115, Noida",https://www.magicbricks.com/propertyDetails/3-BHK-2304-Sq-ft-Multistorey-Apartment-FOR-Sale-Sector-115-in-Noida&id=4d423737393236353739
1177,2,Bangalore,1.70,Cr,Apartment,2026-02-19T16:35:52.314419,"2 BHK  1177 Sq-ft  Flat  For SaleWhitefield, Bangalore",https://www.magicbricks.com/propertyDetails/2-BHK-1177-Sq-ft-Multistorey-Apartment-FOR-Sale-whitefield-in-Bangalore&id=4d423833323337353939
1008,3,Mumbai,2.75,Cr,Apartment,2026-02-19T16:35:52.979884,"3 BHK Flat For Sale inSone Gaon, Mumbai",https://www.magicbricks.com/propertyDetails/3-BHK-1400-Sq-ft-Multistorey-Apartment-FOR-Sale-in-Mumbai&id=4d423735373039333033
1017,3,Bangalore,1.80,Cr,Apartment,2026-02-19T16:35:55.762298,"3 BHK  1548 Sq-ft  Flat  For SaleBidarahalli, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-1548-Sq-ft-Multistorey-Apartment-FOR-Sale-Bidarahalli-in-Bangalore&id=4d423833323938383631
1154,3,Faridabad,1.35,Cr,Apartment,2026-02-19T16:35:56.075562,"3 BHK Builder Floor For Sale inSector 88, Faridabad",https://www.magicbricks.com/propertyDetails/3-BHK-2250-Sq-ft-Builder-Floor-Apartment-FOR-Sale-Sector-88-in-Faridabad&id=4d423832353639313731
900,2,Mumbai,58.0,Lac,Apartment,2026-02-19T16:35:56.225204,"2 BHK Flat  For Sale in Shapoorji Pallonji Joyville Palm Springs,Virar West, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-1250-Sq-ft-Multistorey-Apartment-FOR-Sale-Virar-West-in-Mumbai&id=4d423735373039333133
1650,3,New Delhi,2.80,Cr,Apartment,2026-02-19T16:35:59.734080,"3 BHK  1850 Sq-ft  Flat  For SaleSector 6 Dwarka, New Delhi",https://www.magicbricks.com/propertyDetails/3-BHK-1850-Sq-ft-Multistorey-Apartment-FOR-Sale-Dwarka-Sector-6-in-New-Delhi&id=4d423830363635363833
750,2,Mumbai,2.47,Cr,Apartment,2026-02-19T16:36:00.334728,"2 BHK Flat For Sale inAjmera ManhattanWadala, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-750-Sq-ft-Multistorey-Apartment-FOR-Sale-Wadala-in-Mumbai&id=4d423735373039333939
2145,3,Bangalore,3.49,Cr,Apartment,2026-02-19T16:36:01.150730,"3 BHK Flat For Sale inBrigade InsigniaYelahanka, Bangalore",https://www.magicbricks.com/propertyDetails/3-BHK-2145-Sq-ft-Multistorey-Apartment-FOR-Sale-Yelahanka-in-Bangalore&id=4d423832383237323437
504,2,Mumbai,2.32,Cr,Apartment,2026-02-19T16:36:03.014253,"2 BHK Flat  For Sale in Rustomjee Erika,Bandra East, Mumbai",https://www.magicbricks.com/propertyDetails/2-BHK-700-Sq-ft-Multistorey-Apartment-FOR-Sale-Bandra-East-in-Mumbai&id=4d423735373039343039
